"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2013-09-30,"Metairie","LA","New Orleans","Jefferson",208,1504,-0.0227420402858999,-0.0426479949077021,0.078909612625538,41368
2013-09-30,"Saginaw","MI","Saginaw","Saginaw",209,575,-0.00690846286701209,-0.0495867768595041,0.00700525394045534,53015
2013-09-30,"Santa Maria","CA","Santa Barbara","Santa Barbara",210,1534,-0.00711974110032363,-0.0141388174807198,-0.0284990500316656,27803
2013-09-30,"Round Rock","TX","Austin","Williamson",211,1481,0.00338753387533875,0.0116120218579235,0.0392982456140351,37629
2013-09-30,"Inglewood","CA","Los Angeles","Los Angeles",212,1974,0.012827090815803,0.00406917599186165,0.0233281493001555,16013
2013-09-30,"Compton","CA","Los Angeles","Los Angeles",213,1730,-0.00173110213502597,-0.00402993667242372,-0.00345622119815668,20210
2013-09-30,"Orange","CA","Los Angeles","Orange",214,2510,-0.00159108989657916,0.0023961661341853,0.0104669887278583,32574
2013-09-30,"Savannah","GA","Savannah","Chatham",215,1036,0.00876338851022395,0.037037037037037,0.0848167539267016,37444
2013-09-30,"Renton","WA","Seattle","King",216,1675,0.0108630054315027,0.0194765672550213,0.0462211118051218,37947
2013-09-30,"Fullerton","CA","Los Angeles","Orange",217,2452,0.00122498979175174,0.00905349794238683,0.0298194036119278,30497
2013-09-30,"Warren","MI","Detroit","Macomb",218,1065,-0.00467289719626168,-0.00187441424554827,0.0319767441860465,50135
2013-09-30,"Hamilton","OH","Cincinnati","Butler",219,1092,-0.00546448087431694,-0.037037037037037,0.0196078431372549,41356
2013-09-30,"Escondido","CA","San Diego","San Diego",220,1984,0.00354071825998988,0.0112130479102956,0.0285121824779679,28104
2013-09-30,"Columbia","SC","Columbia","Richland",221,990,0.00609756097560976,-0.0050251256281407,-0.00402414486921529,31632
2013-09-30,"McKinney","TX","Dallas-Fort Worth","Collin",222,1665,0.000600961538461538,0.00120264582080577,0.0290482076637824,37847
2013-09-30,"Edinburg","TX","McAllen","Hidalgo",223,905,-0.0044004400440044,0.00443951165371809,-0.0173724212812161,25398
2013-09-30,"West Valley City","UT","Salt Lake City","Salt Lake",224,1309,0.00460475825019187,0.0202650038971161,0.0881130507065669,28637
2013-09-30,"Bloomington","IN","Bloomington","Monroe",225,1219,0.0158333333333333,0.0286919831223629,-0.00408496732026144,36733
2013-09-30,"Abilene","TX","Abilene","Taylor",226,936,0.0184983677910773,0.033112582781457,0.0353982300884956,35639
2013-09-30,"Sterling Heights","MI","Detroit","Macomb",227,1331,0.00377073906485671,-0.00150037509377344,0.00833333333333333,40915
2013-09-30,"Gainesville","GA","Gainesville","Hall",228,1104,0.00546448087431694,0.0222222222222222,0.0718446601941748,33957
2013-09-30,"New Haven","CT","New Haven","New Haven",229,1456,0.00621976503109883,0.0139275766016713,0.0253521126760563,12946
2013-09-30,"Flint Township","MI","Flint","Genesee",230,541,-0.0018450184501845,-0.0109689213893967,0.011214953271028,49441
2013-09-30,"Olathe","KS","Kansas City","Johnson",231,1526,0.00527009222661397,0.0126078301260783,0.00394736842105263,33544
2013-09-30,"Cary","NC","Raleigh","Wake",232,1582,0.00126582278481013,0.00444444444444444,0.0266060999351071,42590
2013-09-30,"Victorville","CA","Riverside","San Bernardino",233,1149,0.00349344978165939,0.00349344978165939,-0.0103359173126615,34031
2013-09-30,"McAllen","TX","McAllen","Hidalgo",234,1112,-0.008028545941124,-0.00714285714285714,-0.000898472596585804,32276
2013-09-30,"Simi Valley","CA","Ventura","Ventura",235,2460,0.00613496932515337,0.0177906495655772,0.0503842869342442,36794
2013-09-30,"Conroe","TX","Houston","Montgomery",236,1433,0.0134370579915134,0.0265042979942693,0.0482809070958303,29132
2013-09-30,"Miramar","FL","Miami-Fort Lauderdale","Broward",237,1789,0.0050561797752809,0.0299366724237191,0.0535924617196702,37002
2013-09-30,"Concord","CA","San Francisco","Contra Costa",238,2023,0.00347222222222222,0.00897755610972569,0.060272536687631,35056
2013-09-30,"Thornton","CO","Denver","Adams",239,1549,0.0110966057441253,0.035427807486631,0.0908450704225352,34409
2013-09-30,"Elizabeth","NJ","New York","Union",240,1552,0.0150425114453891,0.0346666666666667,0.0875963559915908,14997
2013-09-30,"East Los Angeles","CA","Los Angeles","Los Angeles",241,1757,0.00285388127853881,-0.00396825396825397,0.0286885245901639,9004
2013-09-30,"Cypress","TX","Houston","Harris",242,1694,0.00833333333333333,0.0241837968561064,0.0748730964467005,38487
2013-09-30,"Hartford","CT","Hartford","Hartford",243,1216,0.0124895920066611,0.0278951817413356,0.0124895920066611,10436
2013-09-30,"Bellevue","WA","Seattle","King",244,2354,0.00341005967604433,0.0120378331900258,0.0675736961451247,39613
2013-09-30,"Coral Springs","FL","Miami-Fort Lauderdale","Broward",245,2092,-0.00238435860753457,0.0209858467545144,0.0560323069156991,37892
2013-09-30,"Lake Charles","LA","Lake Charles","Calcasieu",246,1235,0.018976897689769,0.0591766723842196,0.0040650406504065,30155
2013-09-30,"Stamford","CT","Stamford","Fairfield",247,2645,0.00800304878048781,0.0267857142857143,0.0348200312989045,30577
2013-09-30,"Queen Creek","AZ","Phoenix","Pinal",248,972,0.00206185567010309,-0.00102774922918808,-0.0171890798786653,38408
2013-09-30,"Waco","TX","Waco","McLennan",249,907,0.00665926748057714,-0.0162689804772234,0.0225479143179256,31980
2013-09-30,"Joliet","IL","Chicago","Will",250,1327,-0.0074794315632012,0.0192012288786482,0,40571
2013-09-30,"Carrollton","TX","Dallas-Fort Worth","Denton",251,1577,0.00638162093171666,0.0161082474226804,0.0662609871534821,31645
2013-09-30,"Vallejo","CA","Vallejo","Solano",252,1520,-0.000657462195923734,-0.0026246719160105,0,33975
2013-09-30,"Frederick","MD","Washington","Frederick",253,1686,0.00357142857142857,0.0193470374848851,0.0286760219646126,37889
2013-09-30,"Amherst","NY","Buffalo","Erie",254,1587,0.0166559897501602,0.058,0.088477366255144,32967
2013-09-30,"Allentown","PA","Allentown","Lehigh",255,1141,-0.00609756097560976,-0.00782608695652174,0.030713640469738,27006
2013-09-30,"Lansing Township","MI","Lansing","Ingham",256,758,0.0147255689424364,-0.00263157894736842,-0.010443864229765,31994
2013-09-30,"Hemet","CA","Riverside","Riverside",257,1260,0.00079428117553614,-0.00237529691211401,0.00719424460431655,27700
2013-09-30,"Surprise","AZ","Phoenix","Maricopa",258,1114,0,-0.0106571936056838,-0.0270742358078603,46051
2013-09-30,"Frisco","TX","Dallas-Fort Worth","Collin",259,2089,0.00577756379393356,0.00674698795180723,0.035183349851338,35938
2013-09-30,"Clearwater","FL","Tampa","Pinellas",260,1266,0.00555996822875298,0.0185036202735318,0.0585284280936455,43364
2013-09-30,"Denton","TX","Dallas-Fort Worth","Denton",261,1368,0.00293255131964809,0,0.0231862378459237,26796
2013-09-30,"Independence","MO","Kansas City","Jackson",262,847,0.00236686390532544,0.0217129071170084,0.0204819277108434,38695
2013-09-30,"Athens","GA","Athens","Clarke",263,976,0.00205338809034908,0.0093071354705274,-0.00408163265306122,30515
2013-09-30,"Falls Church","VA","Washington","Fairfax",264,2307,0,0.00130208333333333,0.0194432169686257,32826
2013-09-30,"New Port Richey","FL","Tampa","Pasco",265,1128,0.0053475935828877,0.0245231607629428,0.116831683168317,49513
2013-09-30,"Santa Clara","CA","San Jose","Santa Clara",266,2701,0.0097196261682243,0.0200151057401813,0.0600470957613815,24072
2013-09-30,"Temecula","CA","Riverside","Riverside",267,1915,0.00261780104712042,0.0110876451953537,0.0089567966280295,31560
2013-09-30,"Cedar Rapids","IA","Cedar Rapids","Linn",268,1069,0.0132701421800948,-0.0156537753222836,0.0429268292682927,37906
2013-09-30,"Rochester","MN","Rochester","Olmsted",269,1204,-0.00248550124275062,-0.0211382113821138,0.0109151973131822,38574
2013-09-30,"Westminster","CO","Denver","Adams",270,1501,0.00941492938802959,0.0210884353741497,0.0637845499645641,34650
2013-09-30,"Miami Gardens","FL","Miami-Fort Lauderdale","Miami-Dade",271,1495,0.00945307224848076,0.0246744345442084,0.0338865836791148,28224
2013-09-30,"Nampa","ID","Boise City","Canyon",272,856,0.00587544065804935,0.014218009478673,0.0451770451770452,35297
2013-09-30,"Vista","CA","San Diego","San Diego",273,2077,0.005324298160697,0.0136652025378233,0.0495199595755432,22319
2013-09-30,"Pearland","TX","Houston","Brazoria",274,1710,0.00529100529100529,0.0202863961813842,0.0106382978723404,31272
2013-09-30,"Ann Arbor Township","MI","Ann Arbor","Washtenaw",275,1724,0.00349243306169965,0.026801667659321,0.0225385527876631,28289
2013-09-30,"Costa Mesa","CA","Los Angeles","Orange",276,2653,0.00188821752265861,0.0125954198473282,0.0494462025316456,19719
2013-09-30,"Spartanburg","SC","Spartanburg","Spartanburg",277,773,0.0224867724867725,0.0211360634081902,0.0104575163398693,32664
2013-09-30,"Springfield","IL","Springfield","Sangamon",278,1157,0.0537340619307832,0.0853658536585366,0.00608695652173913,31625
2013-09-30,"Manchester","NH","Manchester","Hillsborough",279,1503,-0.0208469055374593,-0.0195694716242661,0.0217539089055065,21460
2013-09-30,"Norman","OK","Oklahoma City","Cleveland",280,1184,-0.00168634064080944,0.00084530853761623,-0.0149750415973378,37755
2013-09-30,"Berkeley","CA","San Francisco","Alameda",281,2590,0.00817438692098093,-0.0106951871657754,0.0220994475138122,20471
2013-09-30,"Ventura","CA","Ventura","Ventura",282,2222,0.00542986425339366,0.00452079566003617,0.0306122448979592,28207
2013-09-30,"Stone Mountain","GA","Atlanta","Dekalb",283,981,-0.00203458799593082,0.00102040816326531,0.00102040816326531,34550
2013-09-30,"Downey","CA","Los Angeles","Los Angeles",284,2182,0.00831792975970425,0.00785219399538106,0.0370722433460076,19559
2013-09-30,"Roseville","CA","Sacramento","Placer",285,1750,0.00344036697247706,0.00516944284893739,0.00632547441058079,35931
2013-09-30,"Waterbury","CT","New Haven","New Haven",286,1193,0.000838926174496644,-0.0140495867768595,0.0101608806096528,22527
2013-09-30,"Clovis","CA","Fresno","Fresno",287,1469,0.00962199312714777,0.0229805013927577,0.0522922636103152,30404
2013-09-30,"Tuscaloosa","AL","Tuscaloosa","Tuscaloosa",288,1051,-0.00284629981024668,0,0.112169312169312,50983
2013-09-30,"Sparks","NV","Reno","Washoe",289,1287,0.00704225352112676,0.0102040816326531,0.0387409200968523,33871
2013-09-30,"Redding","CA","Redding","Shasta",290,1291,0.0229793977812995,0.0254169976171565,0.0821458507963118,29752
2013-09-30,"Chico","CA","Chico","Butte",291,1405,-0.00636492220650637,0.00357142857142857,0.0122478386167147,25352
2013-09-30,"West Covina","CA","Los Angeles","Los Angeles",292,2067,0.00583941605839416,0.00145348837209302,0.0360902255639098,24893
2013-09-30,"Lowell","MA","Boston","Middlesex",293,1600,0.0126582278481013,0.00565681961030798,0.00187852222917971,16940
2013-09-30,"Norcross","GA","Atlanta","Gwinnett",294,1111,0.00908265213442325,0.0202020202020202,0.0373482726423903,21001
2013-09-30,"Peoria","IL","Peoria","Peoria",295,852,0,-0.0394588500563698,-0.243339253996448,38123
2013-09-30,"Rock Hill","SC","Charlotte","York",296,944,-0.0237849017580145,-0.0115183246073298,-0.0569430569430569,34542
2013-09-30,"Wichita Falls","TX","Wichita Falls","Wichita",297,860,0.00116414435389988,-0.00807381776239908,0.00116414435389988,31113
2013-09-30,"Elgin","IL","Chicago","Kane",298,1469,0.000681198910081744,0.0159059474412171,0.0159059474412171,29482
2013-09-30,"Concord","NC","Charlotte","Cabarrus",299,1083,-0.0073327222731439,0.00557103064066852,-0.0172413793103448,39736
2013-09-30,"Carlsbad","CA","San Diego","San Diego",300,2627,0.00728527607361963,0.0221789883268483,0.0420468068226894,33982
2013-09-30,"Norwalk","CA","Los Angeles","Los Angeles",301,1916,0.0057742782152231,0.0137566137566138,0.0224119530416222,21250
2013-09-30,"Wilmington","NC","Wilmington","New Hanover",302,1148,-0.00173913043478261,0.000871839581517001,0.0305206463195691,38909
2013-09-30,"Springfield","VA","Washington","Fairfax",303,2327,0.00431592576607682,0.0104211897524967,0.0430300313760645,32376
2013-09-30,"Tracy","CA","Stockton","San Joaquin",304,1715,0.00116754232340922,0.00233781414377557,0.014792899408284,26275
2013-09-30,"Lakeland","FL","Lakeland","Polk",305,1031,0.00487329434697856,0.0167652859960552,0.0661840744570838,24846
2013-09-30,"Provo","UT","Provo","Utah",306,1202,0.00923593618807725,0.00585774058577406,0.112962962962963,19959
2013-09-30,"Duluth","GA","Atlanta","Gwinnett",307,1397,-0.000715307582260372,-0.00214285714285714,0.0137880986937591,26165
2013-09-30,"Cambridge","MA","Boston","Middlesex",308,2590,-0.00461183704842429,0.00699844479004666,0.0456197012515139,17049
2013-09-30,"Bend","OR","Bend","Deschutes",309,1269,0.0143884892086331,0.0410172272354389,0.10251954821894,37321
2013-09-30,"West Chester","PA","Philadelphia","Chester",310,2124,0.00806834361651637,0.00615821885362387,-0.00654817586529467,31159
2013-09-30,"Douglasville","GA","Atlanta","Douglas",311,1013,0,-0.00977517106549365,-0.0193610842207164,34613
2013-09-30,"Murrieta","CA","Riverside","Riverside",312,1849,0,0.00380021715526602,0.0192943770672547,33218
2013-09-30,"Arvada","CO","Denver","Jefferson",313,1541,0.00718954248366013,0.0091683038637852,0.0461642905634759,36950
2013-09-30,"Palm Bay","FL","Melbourne","Brevard",314,936,0.0107991360691145,0.0162866449511401,0.0446428571428571,39786
2013-09-30,"College Station","TX","College Station","Brazos",315,1491,0.0129076086956522,0.0304077401520387,0.0361362056984017,20752
2013-09-30,"Laurel","MD","Washington","Prince Georges",316,1923,0.00365344467640919,0.00997899159663865,0.0179989412387507,27619
2013-09-30,"Broken Arrow","OK","Tulsa","Tulsa",317,1258,-0.00474683544303797,-0.00079428117553614,0.0328407224958949,39499
2013-09-30,"Burbank","CA","Los Angeles","Los Angeles",318,2488,0.00120724346076459,0.00484652665589661,0.00201369311316955,21953
2013-09-30,"West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",319,1447,0.00836236933797909,0.0161516853932584,0.0365329512893983,37896
2013-09-30,"Everett","WA","Seattle","Snohomish",320,1457,0.00760719225449516,0.0253342716396904,0.0642804967129291,23233
2013-09-30,"Davenport","IA","Davenport","Scott",321,952,-0.015511892450879,-0.00522466039707419,-0.0285714285714286,32060
2013-09-30,"Grand Junction","CO","Grand Junction","Mesa",322,1170,0.00429184549356223,0.0263157894736842,0.0254163014899211,35315
2013-09-30,"Lewisville","TX","Dallas-Fort Worth","Denton",323,1527,0.00460526315789474,0.0146179401993355,0.0641114982578397,20975
2013-09-30,"Erie","PA","Erie","Erie",324,879,-0.0298013245033113,-0.0872274143302181,-0.147429679922405,24817
2013-09-30,"Fairfield","CA","Vallejo","Solano",325,1686,0.00476758045292014,-0.000592768227622999,0.0101857399640503,28571
2013-09-30,"Vero Beach","FL","Vero Beach","Indian River",326,1259,0.0194331983805668,0.0387788778877888,0.0986038394415358,45604
2013-09-30,"West Jordan","UT","Salt Lake City","Salt Lake",327,1422,0.000703729767769177,0.0128205128205128,0.0740181268882175,25979
2013-09-30,"San Leandro","CA","San Francisco","Alameda",328,1935,0.00833767587285044,-0.00718317085684967,-0.000516528925619835,24005
2013-09-30,"Columbia","MO","Columbia","Boone",329,1190,0.00421940928270042,0.0205831903945112,0.0179640718562874,26223
2013-09-30,"Centennial","CO","Denver","Arapahoe",330,1875,0.0140616549486209,0.0336273428886439,0.0611205432937182,34829
2013-09-30,"Vacaville","CA","Vallejo","Solano",331,1715,0.00527549824150059,0.00409836065573771,0.0232696897374702,27120
2013-09-30,"Edison","NJ","New York","Middlesex",332,2128,-0.000469704086425552,0.0405867970660147,0.0147830233667144,25523
2013-09-30,"Longview","TX","Longview","Gregg",333,1110,0.0957551826258638,0.173361522198731,0.018348623853211,26538
2013-09-30,"Madera","CA","Madera","Madera",334,1053,0.00669216061185468,0.0076555023923445,-0.00472589792060491,20276
2013-09-30,"Hesperia","CA","Riverside","San Bernardino",335,1158,-0.000862812769628991,0.00173010380622837,0.0104712041884817,26475
2013-09-30,"Pompano Beach","FL","Miami-Fort Lauderdale","Broward",336,1495,0.000669344042838019,0.00673400673400673,0.0425383542538354,42437
2013-09-30,"Jacksonville","NC","Jacksonville","Onslow",337,901,-0.00221483942414175,-0.0109769484083425,-0.0455508474576271,26010
2013-09-30,"Dearborn","MI","Detroit","Wayne",338,959,0.0148148148148148,0.0180467091295117,0.0311827956989247,30585
2013-09-30,"Santa Cruz","CA","Santa Cruz","Santa Cruz",339,2294,-0.0183996576807873,-0.0225820195994887,0.011910013233348,21017
2013-09-30,"South Bend","IN","South Bend","Saint Joseph",340,663,0.0122137404580153,0.0295031055900621,0.0375586854460094,37404
2013-09-30,"Albany","NY","Albany","Albany",341,1287,0.0214285714285714,-0.0205479452054795,-0.0402684563758389,13547
2013-09-30,"Richardson","TX","Dallas-Fort Worth","Dallas",342,1579,0.00190355329949239,0.00765794511805999,0.0340537000654879,27748
2013-09-30,"Saint Augustine","FL","Jacksonville","Saint Johns",343,1427,0.0134943181818182,0.0258806613946801,0.0355587808417997,33851
2013-09-30,"Columbia","MD","Baltimore","Howard",344,2163,0.000925497454881999,0.0102755721625409,0.0226950354609929,29538
2013-09-30,"Portsmouth","VA","Virginia Beach","Portsmouth City",345,1156,0.00173310225303293,-0.0111206159110351,-0.00942587832047986,28539
2013-09-30,"Clinton Township","MI","Detroit","Macomb",346,1197,0,0.0195911413969336,0.0178571428571429,29402
2013-09-30,"Elkhart","IN","Elkhart","Elkhart",347,862,0.0423216444981862,0.0721393034825871,0.0410628019323672,27617
2013-09-30,"Merced","CA","Merced","Merced",348,1017,0.00593471810089021,0.0200601805416249,0.0231388329979879,21007
2013-09-30,"San Mateo","CA","San Francisco","San Mateo",349,3071,-0.000975927130774236,-0.000975927130774236,0.0206048521103357,24599
2013-09-30,"Napa","CA","Napa","Napa",350,2177,0.0135009310986965,0.0149184149184149,-0.0405464962538563,21919
2013-09-30,"Antioch","CA","San Francisco","Contra Costa",351,1722,0.00642898889538282,0.00232828870779977,0.0105633802816901,28766
2013-09-30,"Livonia","MI","Detroit","Wayne",352,1211,-0.00574712643678161,0.0297619047619048,0.0421686746987952,38234
2013-09-30,"South Gate","CA","Los Angeles","Los Angeles",353,1838,0.00492072170585019,0,0.0222469410456062,10777
2013-09-30,"Beaverton","OR","Portland","Washington",354,1501,0.011455525606469,0.025974025974026,0.0759856630824373,24006
2013-09-30,"Kennesaw","GA","Atlanta","Cobb",355,1272,0.00872323552735924,0.00872323552735924,0.0184147317854283,28123
2013-09-30,"Rialto","CA","Riverside","San Bernardino",356,1545,0.00455136540962289,0.0117878192534381,0.0348292029470864,18873
2013-09-30,"Daly City","CA","San Francisco","San Mateo",357,2632,0.00304878048780488,0.00650095602294455,0.0427892234548336,21331
2013-09-30,"Town of Greece","NY","Rochester","Monroe",358,1253,-0.00555555555555556,-0.0063441712926249,-0.0172549019607843,30763
2013-09-30,"Spring Hill","FL","Tampa","Hernando",359,1023,-0.0009765625,0.0108695652173913,0.0601036269430052,38274
2013-09-30,"Lynchburg","VA","Lynchburg","Lynchburg City",360,990,0.0164271047227926,0.0248447204968944,0.113610798650169,25135
