"RegionName","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09"
"Grove City","OH","Columbus","Franklin",,,,,,,,1.5152,1.0606,,,,1.0204,,,1.4706,1.0294,,,0.625,1.1728,0.7022,1.7357,1.0606,,,0.7937,1.536,0.9244,1.0517,1.3116,0.7742,,,0.7463,1.316,1.7794,0.9381,2.9667,3.1012,2.9142,2.2162,1.0546,2.1663,2.532,3.0034,1.477,1.1611,2.5343,2.7802,2.8203,1.3268,2.5278,1.4737,0.6316,,1.5625,1.7188,1.8497,2.3185,2.3763,3.8886,3.298,2.3913,2.3924,2.3545,3.2758,2.321,2.0156,2.0196,1.9013,1.6696,2.2472,2.8731,4.9601,4.8176,6.5562,5.1006,6.1765,5.4181,5.209,4.7954,4.5219,4.5188,5.4875,5.3947,4.5043,5.1767,6.6601,8.4959,5.595,5.7909,2.8416,3.4354,8.1406,7.2784,8.9225,7.9061,7.6245,6.6477,7.0564,5.8685,7.2078,6.7231,5.9756,6.4877,8.4374,12.6392,12.4846,12.7482,10.1269,5.4434,6.232,9.1496,11.5664,12.1106,9.3858,9.5895,13.3055,14.8757,10.8428,8.2677,11.5445,15.1908,13.645,9.4512,6.3603,9.732,11.2183,20.2746,20.2874,18.215,20.6125,21.6447,21.1184,21.5864,21.2293,19.6602,18.2865,15.7745,15.9339,13.6065,12.5811,12.2211,18.6993,18.9583,16.25,22.4445,25.8092,25.8849,30.057,31.9776,30.9825,36.3524,34.2097,25.409,24.9822,32.9712,41.8596,41.7834,39.0103,32.7256,30.3425,25.8845,23.5561,22.1718,25.6717,25.7879,25.0155,23.0436,22.4458,18.674,17.008,15.7205,16.0614,19.1584,18.4573,19.4962,17.5465,21.2462,21.8426,28.8394,30.2951,25.6299,22.9751,21.4936,19.1742,20.0662,18.3049
"Chillicothe","OH","Chillicothe","Ross",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9231,,,,,,,,,,1.4706,3.8072,7.5138,8.3704,4.3016,4.5933,6.9318,7.2814,4.5591,5.2237,5.1381,5.9252,7.3036,4.0112,2.775,,2.293,,4.8109,5.2515,4.9952,6.7166,4.9312,3.0848,0.9937,,2,6.9556,8.6555,8.1548,4.5242,4.8779,2.4409,2.9,2.2928,2.2666,0.997,1.6638,3.4459,3.8221,4.2423,5.6994,5.0495,5.3089,5.0748,7.7878,9.6898,8.2163,7.788,4.8407,3.4497,4.5677,5.7295,5.4699,6.2343,7.1214,6.9318,4.1721,2.2803,2.6748,4.4052,3.7377,3.0338,4.8745,5.3248,6.819,9.7175,8.1101,5.4747,3.4375,2.4105,3.8195,3.8517,1.9809,3.2696,4.8857,5.2731,10.3615,13.3259,8.7723,4.3333,4.8851,2.8934
"New Castle","DE","Philadelphia","New Castle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.4,2.3241,2.1873,1.2035,0.7366,0.8592,0.5174,0.6365,1.0878,1.3212,0.6818,1.919,2.6154,2.1056,0.8442,2.8123,4.4194,4.0499,2.9037,1.7147,1.2096,1.0339,3.5038,2.2442,3.6353,1.9178,0.8219,0.4,0.7225,2.4916,1.576,1.8686,2.5416,3.2961,1.7281,2.5,3.9326,3.2112,1.7332,1.3005,3.1833,2.8324,2.476,2.0163,2.1833,1.9456,2.1276,1.0855,1.9876,1.7366,1.3563,0.8435,0.8072,0.7489,0.8647,2.8772,2.294,2.0508,3.222,2.587,1.6051,1.7258,2.1541,1.1798,0.839,0.7598,1.3159,0.739,0.784,,2.1043,2.1833,1.8624,1.3007,2.7322,3.8557,4.8795,3.5613,1.5179,3.3333,2.9409,1.4828,1.3097,,,2.3256,5.2643,3.2431,1.0909,0.9616,2.4588,3.7124,6.8961,4.0393,10.7109,6.4815,4.2929,3.3334,3.8637,1.9546,1.6324,1.7224,0.9992,2.3293,3.6025,2.134,,,,1.087,1.5185,2.8564,1.6273,1.8821,3.8825,2.4742,5.583,5.6068,4.5967,5.4951,6.5497,9.553,6.466,5.5382,2.3851,6.4299,3.7419,6.9546,4.7441,3.1042,2.3667,5.9361,9.0144,7.4932,7.9922,7.1997,9.1967,6.7644,9.9896,8.4019,4.1519,6.2395,5.1786,4.6071,2.9914,2.4778,3.3663,3.2614,3.7554,2.8752,1.3246
"Manchester","CT","Hartford","Hartford",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3514,,,,,,,,,,1.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926,,,,,,,,,,,,,,,,,,,1.4286,2.3158,1.3496,,,,,,,,,,,,,,,,,,2.7778,,5.3788,4.6524,5.5181,4.1123,5.4933,2.2343,5.2047,9.0505,9.7926,11.6708,12.3819,7.8979,7.3538,7.3661,5.6458,6.2197,7.842,6.3621,5.9098,7.8599,8.9266,8.6216,7.2772,6.2119,3.9019,3.9923,7.4561,7.7336,6.8948,9.3287,6.4746,4.9811,3.1386,5.6818,7.8193,9.3099,6.9059,3.8456,4.5966,5.6012,9.483,7.7491,4.5075,4.6958,11.4347,16.105,17.0052,19.4653,13.2102,8.8232,6.5696,7.1708,14.4921
"Westminster","MD","Baltimore","Carroll",2.0408,2.3545,2.0938,2.231,2.5787,1.3699,1.9494,2.4103,2.2145,1.5485,1.9815,1.9188,0.9691,,1.6949,2.0339,2.7683,2.3733,1.1667,,0.5682,1.0227,0.608,,,1.0638,1.7651,4.692,4.562,4.9625,2.3835,2.0856,3.1196,3.145,3.4331,2.9734,2.8519,2.2448,2.5568,3.1803,1.7508,1.6347,3.1748,3.9404,3.1358,1.3216,,1.2987,1.7565,3.4828,2.5995,1.7414,0.9626,1.9322,1.1593,1.4579,2.5363,2.0786,1.562,0.6152,1.2989,2.1777,2.5061,1.9316,1.2503,1.5313,1.5964,0.8327,1.517,2.1052,1.869,0.8087,0.8966,2.3917,1.5404,1.2453,,1.0092,1.1392,1.4255,1.6627,0.8948,2.0072,2.4264,1.3709,1.2133,2.0017,1.8284,0.8343,1.9309,2.0345,2.7037,1.8214,0.7992,,,0.6329,,,,1.6305,1.5446,0.7714,0.6364,,0.7957,,1.4744,0.8974,,0.8334,1.8654,1.1474,,,,,0.9434,,,1.7857,4.2803,3.6569,2.6729,2.0863,3.1102,3.0378,1.516,,1.8868,2.7914,4.5367,4.4231,5.8,4.7436,3.4009,4.1711,4.7298,5.4868,2.7101,1.8533,5.2901,3.501,7.316,4.1667,7.0489,3.6842,,4.1666,5.7257,6.4421,6.2923,11.0143,8.5539,9.5149,10.3299,8.3361,9.4388,11.1645,12.8932,10.2313,7.5234,9.9007,11.286,14.9773,11.9369,10.9856,8.0415,14.1686,18.2814,21.2929,17.3567,10.5702,5.1857,1.7484,2.6837,6.9101,9.9608,7.1513,10.869,7.5139,10.4005,9.2505,9.7114,10.048,9.6821,6.7175,6.3419,8.4934
"Blaine","MN","Minneapolis-St Paul","Anoka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3572,,0.8114,0.7604,0.6472,0.9652,0.5723,,1.005,0.7035,0.3015,,,0.9494,1.3433,1.2835,1.1515,0.9842,0.4685,,0.3185,,1.1825,1.0676,0.5408,0.4889,0.502,0.276,0.7042,1.2589,1.6149,0.8422,0.7666,,,,0.5263,,0.4784,,0.5426,,0.6658,,1.2465,,,1.087,1.5673,0.8906,1.2946,1.2176,0.6523,1.1969,1.3251,3.4673,2.8405,2.5348,3.6888,6.7447,5.8944,6.2813,8.0769,8.2567,9.2237,11.3439,11.726,9.9286,9.0946,9.4379,16.2001,17.0716,15.5674,11.6646,11.6639,11.4938,10.8738,11.8677,15.7676,18.5593,13.2906,9.6516,16.4833,23.7867,25.774,23.2396,22.1169,23.4914,25.6617,24.1547,18.7384,20.2357,22.4381,20.7282,25.9173,29.4661,27.7921,23.1094,19.8701,17.2575,18.8008,15.7525,15.4588,14.0468,15.1551,16.8271,18.2728,17.778,17.8761,16.1441,15.0735,10.7571,10.7914,9.9902
"Carmichael","CA","Sacramento","Sacramento",7.9884,9.9606,11.4141,11.5614,6.3646,5.7271,8.3722,8.5994,6.3961,4.1781,4.4828,7.7995,8.387,6.4739,7.1405,6.763,6.2004,5.7062,5.3925,4.9191,4.5784,3.5194,4.4626,5.1914,4.3765,2.7467,3.6399,3.4154,5.8918,3.8028,4.8333,3.407,4.1671,3.922,3.9612,6.5583,6.0102,4.6761,3.5286,3.1953,2.076,1.3938,3.2759,4.3734,5.2022,3.2224,1.2451,1.7894,2.9809,2.6422,1.8439,1.825,2.497,3.4523,2.447,1.6261,1.2873,1.1824,1.9176,2.4895,1.3776,,0.6757,,,,0.5263,,,0.5682,,0.8115,,,1.2048,0.8434,,,0.5495,,0.6503,,,0.5747,1.1835,1.6121,0.8594,,,,0.6494,,,,,0.8621,,,,,0.6098,,1.0758,,1.2679,,,,1.282,3.1196,5.1148,6.5926,8.647,6.6056,5.099,9.7082,10.1363,13.9394,13.625,22.7895,31.6776,34.5285,36.5224,35.1282,35.9544,36.4245,36.7479,38.1545,38.1101,37.4943,44.3262,42.1955,45.0895,50.1946,45.1791,46.2759,43.4734,37.0513,37.1559,27.1209,25.1626,27.8758,26.9068,25.0177,36.4174,43.3738,38.6677,30.9456,27.6506,27.9599,25.0905,28.2976,26.1185,33.9974,33.3642,34.931,32.7431,33.593,39.131,42.4066,37.5942,41.8124,36.6728,34.4461,27.4874,25.8875,27.3826,31.9331,40.2351,46.2642,36.5153,37.3979,33.142,26.7053,25.8145,22.9727,24.5516,19.6468,15.7736,13.3662,14.2997,21.4416,17.0288,17.081,11.7836,10.4866,10.1382,10.2194,7.7158
"Medford","MA","Boston","Middlesex",,,,1.9231,1.3462,,,,,,1.0204,,,,,,,,,,2.7778,1.9445,,,,,1.1111,,1.3537,1.5476,0.8895,,,,,,,,1.3889,,,0.9616,,1.1218,,,,,1.3889,,,,,,,,,,,,1.6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5953,,,,,,,,,,,,,,,,,,,,,0.7143,,,0.6849,,1.2471,1.5488,2.4487,1.3396,1.9613,3.1281,2.97,3.1879,1.5919,3.2121,1.8667,1.4329,2.3661,3.5768,4.8901,7.7335,6.5645,4.8718,1.9346,4.7222,5.2423,3.6721,2.0407,2.3772,2.8681,2.4217,2.012,1.6698,1.7313,4.3203,5.1306,3.8056,2.2654,3.2311,4.4348,2.4312,1.8622,4.9621,4.6861,1.3329,,,1.7857,3.3333,2.9556,2.2981,2.0523,1.0447,1.383,,1.6219,,,,1,2.7408,1.7286,1.3585,,4.7693,5.7135,5.863,5.7455,4.7264,4.968,3.3178,3.4188,5.492,3.2923,2.669,2.8463,1.7045,1.7552,0.8537
"Rockville","MD","Washington","Montgomery",1.688,,2.0408,2.7984,1.5711,0.9318,,1.7867,1.1413,1.1064,1.1171,1.2976,2.5004,2.1806,2.2465,1.5234,1.2411,0.5261,1.2597,2.195,1.3285,1.5275,2.9121,2.5054,1.8621,4.5712,3.5259,2.2564,2.5251,2.575,2.3693,3.0963,2.3748,1.6022,1.118,0.5453,,1.0416,1.4334,2.025,1.9909,1.3116,0.9812,0.4358,1.2763,0.7895,,,,,0.625,1.2375,1.202,0.5582,0.7144,0.7863,0.4406,,0.365,,,,,,0.2874,,,0.3623,,,0.3312,,,,0.365,,,,,0.2748,0.7358,0.8661,0.827,0.3882,,0.73,0.9208,1.2521,1.2009,0.9396,0.8762,0.4346,,0.3472,0.9573,0.6042,,,0.6098,,,,,,,,,,,,,,,,,,,1.7544,1.2281,1.3597,,,,,0.7043,0.7507,1.7806,2.8788,3.2356,4.045,3.5064,3.7126,3.116,7.7597,8.093,6.8399,5.0399,3.5625,6.5251,4.0325,3.5639,2.048,1.0488,2.5888,2.5713,5.4041,5.2948,6.7062,5.5426,6.6517,6.6457,9.1181,7.9843,6.031,6.5555,4.5083,6.5803,3.5683,6.2734,6.2992,6.2099,6.0639,3.1208,2.2855,0.9091,7.8797,10.5131,10.5854,6.8348,7.634,3.9871,2.4132,,0.8699,1.9943,1.2855,,1.282,1.5553,1.9562,2.074,1.1026,1.8448,1.7363,2.8883,2.7116,2.52,1.6627,3.4871
"Cupertino","CA","San Jose","Santa Clara",,,0.9434,,,,,,,,,,,,,0.6757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8621,,,,,,,,,,,,,,1,,,,,,,,,,0.5814,,,0.7937,,,,,,,,,,,,,,,,,0.7937,,,,,,,,,,,,,,0.8197,,,,,,,,,,,0.5435,,,0.9091,,,,,,,3.0303,2.1212,,,,1,3.2641,2.0949,,,,2.6316,4.7833,4.2372,1.8546,,0.9616,,1.283,,,1.9608,1.3726,2.7621,2.4833,4.1031,3.6218,2.5868,0.9635,2.5071,2.5,3.6991,1.9394,,3.3333,3.5833,6.3393,4.3334,1.9226,,,4.5454,4.4639,2.2611,,,2.3809,,,0.9804,3.1863,2.8638,1.3238,1.1079,,,1.0204,,2.0303,3.0588,1.8135,,,,,0.8475,
"Kettering","OH","Dayton","Montgomery",,,,0.7353,,0.7156,,,,0.4902,,,0.6494,1.2742,0.7686,,,0.3185,0.6075,1.069,1.0052,1.5643,2.2051,3.4618,1.9441,2.3567,3.1345,2.8622,2.0294,1.2366,0.5148,1.406,3.0161,3.219,2.7443,2.6083,2.3627,4.992,3.5666,3.4889,3.0093,2.7646,3.9732,3.0218,2.2262,2.1438,2.5438,5.0088,5.2708,6.6541,5.6033,4.4287,3.2911,2.6328,2.248,1.9397,3.2201,2.3789,1.6405,2.012,3.1362,4.5236,6.4935,6.8292,4.1723,2.8724,2.6191,1.4149,1.6456,2.8378,4.9193,4.1091,5.1918,6.6191,9.2828,7.8615,6.2437,5.1712,4.0269,4.736,5.0066,6.2406,8.9576,7.4694,6.7811,3.0958,3.8579,3.9886,4.5779,4.3862,3.078,3.0944,6.6402,7.6877,5.6067,4.8434,5.9635,9.2684,11.8051,11.2143,11.8383,7.9572,5.5348,8.7799,9.3938,7.3003,7.9907,7.7428,10.1957,10.4167,7.1397,5.8281,9.4511,8.8686,7.5356,7.3442,12.075,11.9395,9.2671,8.9655,15.1292,15.0529,14.1228,11.114,10.938,10.4378,9.6654,7.9835,8.6884,15.0769,17.8229,16.419,20.6221,18.1749,25.4408,23.3654,21.7308,17.6624,14.2137,12.2929,12.5413,11.9171,9.2899,11.5571,12.3892,19.9329,19.6702,15.1724,14.6092,15.0774,18.8911,18.649,15.2257,18.736,17.2147,14.448,19.1839,24.2934,28.3231,24.9707,20.6524,18.1883,17.0574,16.8375,16.1382,18.799,21.7285,18.1651,19.0078,15.0246,13.9145,16.1024,14.5761,15.787,12.5659,16.9148,20.2093,18.9753,18.4487,18.1169,14.5212,16.0087,17.6729,12.2517,9.7294,5.7772,5.4326,4.944,3.8959
"Town of Plymouth","MA","Boston","Plymouth",2.5923,3.3227,2.3731,3.1059,2.706,2.3631,2.4161,3.6107,2.4535,1.8324,0.7183,1.5276,0.8898,3.013,2.7512,1.4259,0.6603,0.9083,0.5621,0.9487,0.5303,,0.5209,,,1.4706,2.734,2.8063,1.3317,0.6805,,0.5085,0.7255,0.43,,2.0271,1.4189,1.4853,1.0451,2.05,1.5658,1.073,0.3638,,,0.463,0.7589,0.4432,0.7051,1.9174,1.233,1.2297,0.5426,,,0.289,0.5869,0.7726,0.407,,,,,0.3106,,,0.2564,,,0.2976,,,,,,,0.2778,,,0.2439,,,,,,,,,,0.3268,,,,,,0.4274,,,,,0.3087,0.5018,0.2926,0.4236,,,,,1.3514,0.9459,,0.6667,0.4667,0.8329,0.443,0.5445,1.2383,1.1901,2.4053,1.9571,3.9514,5.433,4.5993,5.7504,7.145,6.0932,4.1177,5.1349,6.214,7.7129,11.8413,12.2613,12.3543,9.5349,9.9049,5.4866,7.6531,5.9596,4.7867,4.4062,6.426,6.3956,4.5079,4.8228,6.5359,8.5076,8.8114,9.1027,8.3034,5.6993,4.7785,8.6975,9.173,9.8889,6.6415,5.6077,4.8329,4.4474,2.7833,2.9082,1.5018,1.1043,2.6168,2.6949,4.662,3.2186,1.902,1.5506,1.5632,0.7954,0.7292,1.4635,1.5877,2.3932,4.9884,7.936,7.793,5.9489,4.6173,5.7781,5.7892,7.7371,10.3453,8.8493,5.8581,4.7174,4.102,4.455,5.0824
"White Plains","NY","New York","Westchester",1.7477,,,,,0.9616,,1.0028,,,,,,,,,,1.6129,2.6442,1.5445,,,0.6173,,,,0.8197,,,,,,,,,,1.0204,1.9643,1.1811,,,,,,,,,,2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.087,,,,,,,,,,,,,,,2.1739,,,,,,,,,,1.7242,,,,,,2.9412,4.4398,2.549,,,1.4706,2.8151,3.1618,4.8985,2.7745,3.1739,5.3679,,,,,6.9204,4.1176,,2.3809,4.8925,4.9723,2.3677,,1.9231,3.5201,2.0987,2.2651,,1.999,,,,,,2.5,3.75,7.4131,4.2842,3.2456,,,,1.8519,,3.4968,,3.2633,,,,,,,1.8519,,,,,,,3.8462,,,,,
"Broomfield","CO","Denver","Broomfield",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4673,,0.5078,0.5842,0.6638,0.6957,1.699,2.8206,3.281,2.8596,1.9,2.7613,1.9169,2.5176,1.9815,2.0167,3.0089,2.8116,2.2508,2.1488,3.1146,5.6422,4.4266,4.1888,3.1642,2.8367,2.6872,2.4237,2.4248,2.3248,3.0379,3.4078,3.9066,3.9602,5.0545,5.7669,5.7597,5.4671,4.5808,4.3475,5.3776,6.686,8.4212,10.134,11.8267,11.6496,8.8739,7.67,10.4095,12.0317,10.5281,10.2893,9.8958,8.2692,4.9948,6.7099,7.0152,10.0534,13.2991,16.197,17.7193,14.704,13.0499,9.4286,7.7532,9.5966,9.3118,9.7201,9.4015,10.3887,14.7499,14.7383,13.8537,13.0359,10.5398,12.4915,12.7402,10.9243,10.4203,10.8935,11.804,12.9575,21.2022,19.6336,17.5069,15.0565,11.5411,9.5391,9.2864,7.4115,5.8728,6.3079,5.6126,4.4024,7.4341,9.63,8.5701,8.2843,8.786,9.9811,10.319,8.7616,6.3007,5.1292,8.2586,11.262,8.9318,9.2723,8.5643,5.3458,4.9473,5.1695,6.0142,3.8836,4.7352
"Newark","OH","Columbus","Licking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3623,,,,,,0.4348,,,,,,,,,,,,,,,0.5051,,,,,,,,,,,1.1905,1.5183,1.4695,1.2509,0.6116,,,,,0.6329,,,,,0.9091,,0.8541,,1.4402,1.6553,3.5044,4.215,2.2976,,,,0.7143,2.1129,1.3433,2.9152,1.7073,3.1707,4.6059,3.9602,2.5875,3.1469,2.8356,3.4377,4.0915,5.7012,4.2533,4.739,3.4641,4.0453,2.0154,3.4773,2.9507,3.2422,3.2533,1.7365,2.7485,1.5555,4.115,2.4138,2.8863,6.5594,4.9541,6.0005,3.9028,3.3993,4.0084,3.6622,1.7354,1.2826,,,,,,,1.5625,,,1.3889,,,,,,
"Gilroy","CA","San Jose","Santa Clara",2.7055,1.3312,2.0455,1.1932,,0.6579,,0.991,1.9069,1.8013,0.8375,0.9428,,,,1.282,2.8711,1.7662,,,0.8065,,,,,,0.926,1.2164,0.6755,,,,,,0.5556,,,1.087,,,,0.8929,,,,0.9804,,,,,,,,,,,,0.9091,,0.7778,1.2626,1.7313,0.9331,,0.6173,2.1763,1.4061,0.982,1.3737,1.281,2.0088,2.4472,1.9282,0.7995,,1.2097,0.8468,1.5058,1.2587,0.6639,,0.885,0.6195,0.6892,,,0.4311,,,0.365,,,,,0.5682,,,1.5625,1.0938,,,0.625,,,,,,0.7463,1.5028,1.9306,2.1447,2.6167,1.4015,,1.6667,3.1275,3.9559,2.0466,3.75,5.4133,10.8879,14.9238,20.8077,28.5089,31.0355,32.5009,41.2429,48.4615,57.029,62.5245,57.8478,58.2915,64.6688,70.6374,69.3318,68.1432,58.7425,51.973,45.4155,52.6323,53.5222,49.1071,40.1202,39.9771,35.64,39.7407,36.6615,29.4685,30.5242,24.6962,24.4242,18.353,20.7254,30.2734,30.265,33.84,35.5341,37.4733,31.4351,31.7604,28.6458,30.9984,22.6088,19.6184,23.2189,26.8709,28.2087,24.5496,20.2827,24.139,28.1762,25.1792,25.1943,22.0595,23.5952,19.5494,18.5275,16.4547,13.0567,10.3521,12.6607,14.5,16.4929,12.9861,8.5686,4.7521,2.7285,6.6108,8.6975
"Azusa","CA","Los Angeles","Los Angeles",27.9021,31.1785,29.328,29.7536,24.2763,23.8055,24.4118,22.287,28.1469,32.5907,26.9111,27.2236,29.2321,31.0291,25.8982,23.9441,19.8725,17.7778,24.5098,30.9877,27.162,24.6502,19.5379,18.8561,19.472,21.5732,22.2145,18.9841,13.6797,14.1917,17.759,13.2491,12.1344,15.4132,18.6143,17.197,11.2513,7.9812,9.3199,8.9627,10.7443,9.806,12.3,10.528,5.0676,3.8478,6.3064,3.9145,4.1695,4.2539,7.587,7.9612,4.767,3.1968,2.1898,2.5776,2.9657,5.5207,4.1116,1.7859,5.8187,7.8889,5.202,3.8886,2.562,3.7683,4.1994,2.9601,5.3625,6.2938,4.5225,2.4284,1.689,5.8171,4.8181,5.4914,2.5919,0.974,1.5385,1.718,1.8537,0.8527,1.2634,3.2725,2.1045,,0.8772,,,0.8197,1.3314,1.5225,0.7497,,0.5882,2.3349,1.5226,,,1.282,,1.034,,,1.087,1.9804,2.2214,1.095,2.7515,3.0231,1.6528,,,,3.5715,3.3621,6.5136,3.6457,3.6255,,,6.6666,22.1667,40.25,45.8638,32.7489,32.8485,33.1944,42.5595,43.2317,47.0122,42.4695,43.5417,41.3095,51.5073,50.6812,52.9352,46.8986,41.1657,33.4396,30.6383,29.9075,31.2316,24.8609,27.774,34.3532,36.5,31.5833,31.3788,35.497,29.7468,39.3879,40.4323,39.177,40.5612,37.2916,38.7373,36.0023,39.6684,33.0471,32.6348,29.7261,28.1984,31.4487,41.5641,43.1227,39.3137,40.7928,33.7725,32.3515,33.5684,38.1517,31.7756,26.161,23.6298,23.04,22.5397,24.303,23.1499,20.1216,20.4179,22.9028,21.8055,17.1345,15.3651,12.3658,9.1177,4.915,5.3492
"West Haven","CT","New Haven","New Haven",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7693,,,,,,,,,,,,,,,0.6849,,,0.8334,,,,,,,,,,,,,,,,1.0638,,,,,,,,,,,,,,,,,,,,,,,,,,1.4286,,,,1.9231,,,,,,,,,5.814,15.7802,16.1278,14.2033,17.1851,17.4425,16.6739,20.0277,21.6862,27.0188,19.2929,13.5711,8.6957,10.694,14.7774,19.6315,19.7261,11.1086,13.197,19.8333,18.75,12.6232,10.7386,6.9778,3.9926,8.793,7.2697,8.1269,10.538,11.6915,12.6727,11.9519,7.5826,11.8077,10.3535,9.1923,7.2048,7.4807,14.574,16.8599,14.6332,8.2843,16.8037,20.8168,22.8525,20.1759,14.7507,14.0398,10.2296,8.1147,6.3613,
"Lompoc","CA","Santa Barbara","Santa Barbara",6.6569,7.0908,7.4533,10.3602,11.8267,11.9965,8.0223,6.5988,4.0821,6.6789,7.5187,12.1361,10.3214,11.7735,10.5265,13.5113,9.7192,5.6582,8.2296,13.7773,12.5069,12.58,11.1197,11.2965,9.1749,9.7171,10.2591,7.3804,6.5283,5.7675,3.7957,2.1733,3.823,3.2292,3.6065,5.0549,4.2741,3.31,2.649,3.9808,2.2513,3.1809,3.1818,1.7749,,,2.2222,1.5555,,2.1739,2.257,1.1669,0.9898,3.3554,2.9839,2.0864,0.7205,,1.8519,1.2963,3.0556,1.75,,,,,,,,1.7647,1.2353,,1.0204,,0.8743,1.0644,0.6371,,,1.2346,0.8642,1.164,1.3368,1.647,0.8378,1.4781,1.4947,1.4725,1.3195,0.664,,,0.5263,,0.9643,,,,1,2.8277,1.7894,1.8578,2.0442,3.5801,2.0238,,,2.2222,7.3248,8.1534,4.1446,3.7372,3.5585,3.4926,13.6296,14.0752,19.7414,26.9684,31.4881,31.0648,43.9797,42.596,45.5607,50.9985,46.9052,47.2969,46.0014,47.8014,52.6634,62.9917,63.4934,67.1417,63.5262,64.2389,65.6588,55.4924,50.5351,49.7757,53.2508,61.8694,61.9072,51.4173,50.9172,48.3256,48.6014,58.8694,63.203,49.498,39.1907,34.4792,40.0865,41.7251,49.9485,45.1019,46.5517,45.4119,49.7222,51.2593,44.2333,39.8818,38.0366,36.1333,38.2522,35.8356,38.6436,39.1858,43.3448,48.5918,45.0374,45.2234,48.8679,48.6897,40.7617,33.0128,35.0962,30.6346,24.3376,25.132,26.4259,29.9803,26.1069,26.0277,29.0863,28.0195,23.648,21.5608,18.9009,19.7149,24.0494
